,age,workclass,fnlwgt,education,education-number,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
41365,29,3,160786,0,6,2,2,0,4,1,0,0,35,37,1
41366,46,3,122206,11,9,2,3,0,4,1,0,0,50,37,0
41369,29,0,244473,9,13,2,3,0,4,1,7688,0,40,37,1
41372,50,1,191025,12,14,0,3,1,4,0,4650,0,70,37,0
41373,31,4,63704,9,13,4,8,1,4,0,0,0,40,37,0
41378,57,1,143910,9,13,0,3,1,4,1,0,0,40,37,0
41379,56,1,435836,12,14,0,8,1,4,0,0,0,40,37,0
41382,36,2,107218,15,10,0,10,4,1,1,0,0,55,37,0
41384,39,1,357962,7,12,4,12,1,4,1,0,0,48,37,0
41387,51,1,184542,11,9,2,6,0,4,1,0,0,40,37,0
41388,43,4,206927,11,9,2,8,0,4,1,0,0,40,37,0
41396,25,1,295289,11,9,4,8,3,2,0,0,0,40,37,0
41399,57,4,399246,9,13,2,0,0,1,1,0,1485,40,2,0
41400,37,2,51264,8,11,2,10,0,4,1,0,0,40,37,1
41405,25,4,180884,15,10,2,0,5,2,0,0,0,40,37,0
41406,61,4,130466,11,9,6,0,4,0,0,0,0,40,37,0
41412,49,3,215096,6,5,0,7,1,4,0,0,0,20,37,0
41413,41,1,177599,9,13,0,8,4,4,0,0,0,35,37,0
41421,31,4,86143,11,9,4,9,2,1,1,0,0,40,37,0
41424,50,1,96062,11,9,2,9,0,4,1,0,0,40,37,0
41432,40,3,406811,15,10,2,8,5,4,0,0,0,40,37,1
41433,28,1,34452,14,15,2,8,0,4,1,0,0,40,37,0
41437,40,3,165108,9,13,2,0,0,4,1,0,0,40,8,0
41453,47,3,190072,15,10,2,2,0,4,1,0,0,40,18,1
41456,48,2,213140,11,9,2,3,0,4,1,0,0,80,37,0
41457,33,1,175509,11,9,2,9,0,4,1,0,0,40,37,0
41468,36,0,203836,15,10,2,5,0,4,1,0,0,50,37,0
41469,58,4,110199,5,4,2,12,0,4,1,0,0,40,37,0
41479,23,4,368739,9,13,4,8,1,4,0,0,0,40,37,0
41487,47,4,108890,11,9,0,0,4,4,0,1831,0,38,37,0
41492,42,3,29320,14,15,0,8,4,4,1,0,0,60,37,1
41493,52,0,207841,15,10,2,0,0,4,1,0,0,40,37,0
41498,45,1,160187,11,9,3,0,4,2,0,0,0,40,37,0
41502,39,1,164515,11,9,0,0,4,4,0,0,0,40,37,0
41504,23,2,306868,9,13,4,4,1,4,1,0,0,40,37,0
41505,32,1,169837,7,12,0,3,1,2,0,0,0,40,37,0
41512,19,2,148955,15,10,4,7,3,1,0,0,0,35,33,0
41520,18,3,29582,1,7,4,2,3,4,1,0,0,40,37,0
41526,24,4,330836,11,9,2,9,0,4,1,0,0,40,37,0
41527,54,3,36327,5,4,2,6,0,4,1,0,0,50,37,0
41532,44,1,196456,12,14,4,8,1,4,0,0,1669,40,37,0
41538,44,2,220230,11,9,2,7,0,2,1,0,0,48,37,0
41540,52,2,234286,11,9,2,3,0,4,1,15024,0,40,37,1
41542,50,2,283676,10,16,2,8,0,4,1,15024,0,60,37,1
41553,43,1,94937,9,13,2,8,5,4,0,0,0,28,37,0
41555,49,1,269527,12,14,2,8,0,4,1,7298,0,40,37,1
41557,34,3,120672,5,4,4,5,4,2,1,0,0,10,37,0
41559,46,1,441542,9,13,2,12,0,2,1,0,0,40,37,0
41562,40,1,27444,9,13,4,8,1,4,1,0,0,50,37,1
41569,44,4,193524,12,14,2,3,0,4,1,0,1902,40,37,1
41571,51,3,124963,14,15,0,8,1,4,1,0,0,80,37,1
41573,37,3,149230,8,11,4,7,3,4,0,0,0,40,37,0
41578,69,0,143849,1,7,6,0,1,4,0,0,0,20,37,0
41579,41,3,97277,8,11,0,7,4,4,0,0,0,10,37,0
41586,51,0,124076,9,13,6,0,1,4,0,0,0,40,37,0
41587,56,0,277420,9,13,2,3,0,4,1,0,0,40,31,1
41596,64,3,219661,14,15,2,8,0,4,1,0,0,9,37,1
41612,37,3,42044,15,10,2,4,0,4,1,0,0,84,37,0
41616,46,2,216414,12,14,2,10,0,4,1,0,1977,60,37,1
41617,54,0,27432,11,9,2,0,0,4,1,0,0,40,37,1
41622,41,1,227644,15,10,2,2,0,4,1,0,0,40,37,0
41631,25,2,160261,9,13,4,3,3,1,1,0,0,35,34,0
41633,64,1,113324,11,9,6,3,1,4,1,0,0,40,37,0
41634,30,1,118500,9,13,4,8,1,4,0,0,0,40,37,0
41636,46,0,199925,9,13,0,8,1,4,1,0,0,40,37,0
41641,34,4,366198,10,16,2,8,0,4,1,0,0,45,10,1
41645,45,3,210364,11,9,2,10,0,4,1,15024,0,80,37,1
41650,41,3,375574,15,10,2,10,0,4,1,0,0,60,24,1
41651,20,1,312427,11,9,2,9,0,2,1,0,0,30,31,0
41654,38,2,124665,9,13,4,2,1,4,0,0,0,20,37,0
41658,40,1,153489,11,9,2,7,2,4,1,3137,0,40,37,0
41660,45,4,127089,12,14,0,3,1,4,1,0,0,45,37,0
41661,76,1,329355,11,9,6,7,1,4,0,0,0,13,37,0
41663,49,1,304246,12,14,5,8,4,4,0,0,0,70,37,0
41664,36,1,174640,8,11,4,9,1,2,0,0,0,60,37,1
41672,31,3,33117,12,14,4,8,1,4,1,0,0,45,8,0
41673,57,1,199546,12,14,0,7,4,2,0,0,0,40,37,0
41677,34,1,325792,15,10,2,2,0,4,1,0,0,40,37,0
41681,49,1,321851,7,12,0,0,1,4,0,0,0,30,37,0
41682,48,3,108557,15,10,0,10,1,4,0,3325,0,60,37,0
41683,19,4,67217,15,10,4,7,1,4,1,594,0,24,37,0
41691,45,1,53123,1,7,2,7,5,4,0,0,0,25,37,0
41695,49,3,219718,9,13,2,10,0,4,1,15024,0,40,37,1
41700,52,3,77336,8,11,2,2,0,4,1,0,0,40,37,0
41706,41,3,157686,15,10,2,3,0,4,1,0,0,40,37,1
41708,54,1,184620,12,14,0,8,1,4,0,0,0,40,37,0
41713,48,1,148549,9,13,2,8,0,4,1,0,0,40,37,0
41718,51,2,100029,10,16,2,8,0,4,1,15024,0,40,37,1
41720,32,4,111567,11,9,2,2,0,4,1,0,0,49,37,1
41723,52,1,378045,11,9,0,0,1,4,0,0,0,45,37,0
41725,56,2,119891,15,10,2,3,0,4,1,0,1672,40,37,0
41735,54,1,196307,0,6,2,0,0,4,1,0,0,40,37,0
41746,56,2,109856,9,13,2,3,0,4,1,15024,0,50,37,1
41750,32,3,56026,9,13,2,10,2,4,1,0,0,45,37,0
41754,19,3,137578,11,9,4,7,3,4,1,0,0,53,37,0
41762,68,2,182131,15,10,2,3,0,4,1,10605,0,20,37,1
41764,32,3,92531,11,9,0,2,4,4,1,0,0,40,37,0
41765,25,4,157028,9,13,4,3,1,4,1,0,0,40,37,0
41769,26,1,163189,15,10,2,7,2,4,1,0,0,40,37,0
41777,67,4,160158,15,10,2,4,0,4,1,0,0,8,37,0
41779,53,3,101017,11,9,2,3,0,4,1,0,0,35,37,0
41780,27,1,163862,11,9,2,12,0,4,1,0,0,60,37,0
41781,29,5,212588,15,10,2,4,3,4,1,0,0,65,37,0
41782,38,4,321943,10,16,2,8,0,4,1,0,0,40,37,1
41801,48,4,49595,12,14,0,9,1,4,1,0,0,72,37,0
41809,54,2,196328,9,13,2,10,0,2,1,0,0,40,21,0
41811,29,2,156815,11,9,2,7,0,4,1,0,0,40,37,0
41814,33,1,422718,11,9,2,7,0,4,1,0,0,40,37,0
41815,45,3,118081,15,10,2,7,0,4,1,3103,0,42,37,0
41823,27,1,332249,11,9,4,4,3,4,1,0,0,40,37,0
41834,45,1,287920,12,14,2,8,0,4,1,0,0,50,37,1
41836,43,4,78765,15,10,0,3,4,4,1,0,0,40,37,0
41837,25,4,99076,9,13,4,7,1,4,0,2597,0,50,37,0
41838,36,3,224886,9,13,2,3,0,4,1,2407,0,40,37,0
41841,60,1,202473,8,11,2,7,0,4,1,0,0,40,37,0
41846,34,4,20057,15,10,3,0,4,1,0,0,0,38,28,0
41847,42,4,222884,9,13,0,0,1,4,1,0,0,40,37,0
41850,59,3,144071,4,3,2,7,0,4,1,2580,0,15,7,0
41853,31,4,78291,9,13,4,8,1,4,0,0,0,40,37,0
41854,58,0,243929,9,13,4,8,1,4,1,0,0,48,37,0
41856,47,3,185673,11,9,2,3,0,4,1,0,0,50,37,1
41868,23,1,254127,9,13,4,8,2,4,0,0,0,50,37,0
41871,21,4,56582,15,10,4,11,3,4,1,0,0,10,37,0
41874,27,4,312692,9,13,4,11,1,4,1,0,0,12,37,0
41876,50,2,304955,9,13,2,10,0,4,1,0,0,60,37,1
41878,61,3,117387,1,7,2,3,0,4,1,0,0,20,37,0
41880,30,0,319280,15,10,4,2,1,4,1,0,0,40,37,0
41881,51,1,186416,9,13,0,0,1,4,0,0,0,40,37,0
41882,40,1,147372,15,10,4,9,1,4,1,0,2444,40,37,1
41886,61,3,220342,5,4,2,12,0,4,1,0,0,30,37,0
41887,41,3,144002,9,13,2,3,0,4,1,0,0,60,37,1
41891,57,3,225913,15,10,2,12,0,4,1,0,0,45,37,1
41892,49,2,229737,14,15,2,8,0,4,1,99999,0,37,37,1
41898,41,1,112797,12,14,0,8,4,4,0,0,0,60,37,0
41899,45,0,76008,9,13,2,3,0,4,1,0,0,50,37,1
41901,42,1,186909,7,12,2,3,5,4,0,0,0,45,37,1
41904,58,3,248841,11,9,2,10,0,4,1,15024,0,40,37,1
41907,22,3,210165,15,10,4,2,1,4,1,0,0,40,37,0
41909,53,2,188067,15,10,6,10,4,4,0,0,0,40,37,0
41914,56,2,98418,14,15,2,8,0,4,1,99999,0,40,37,1
41918,29,2,168221,9,13,2,3,0,4,1,0,1740,70,37,0
41921,40,0,73883,15,10,2,11,0,4,1,0,0,40,37,1
41924,32,4,104509,11,9,0,7,1,4,0,0,0,25,37,0
41929,32,3,84119,11,9,2,2,0,4,1,0,0,45,37,0
41938,53,1,248834,9,13,2,8,5,4,0,0,0,50,37,1
41940,52,3,40200,15,10,6,2,1,2,1,0,0,35,37,0
41941,43,2,117158,9,13,2,10,0,4,1,15024,0,60,37,1
41942,47,1,216657,12,14,4,8,1,4,1,0,0,35,37,1
41944,39,1,239119,12,14,0,8,1,2,1,0,0,40,5,0
41949,69,3,37745,8,11,2,10,0,4,1,0,0,8,37,0
41954,30,1,154950,9,13,2,9,0,4,1,0,0,72,37,1
41958,35,4,193241,11,9,2,2,0,4,1,0,1651,40,37,0
41961,38,1,172855,9,13,2,8,5,2,0,0,1887,40,37,1
41972,57,3,165922,11,9,2,2,0,4,1,0,0,50,37,0
41978,60,3,166153,15,10,2,10,0,4,1,0,0,50,37,0
41988,53,4,153486,0,6,2,12,0,4,1,0,0,40,37,1
41993,52,0,125796,11,9,4,0,1,2,1,0,0,40,37,0
41996,35,1,182570,7,12,2,9,0,4,1,0,0,40,37,1
41998,34,3,254304,11,9,2,4,0,4,1,4508,0,90,37,0
41999,53,1,131258,14,15,4,8,1,4,0,0,0,50,37,1
42005,53,1,103995,9,13,0,8,1,4,0,0,1876,54,37,0
42012,73,3,241121,5,4,2,4,0,4,1,0,0,40,37,0
42018,35,3,95455,9,13,0,3,4,4,0,0,0,55,37,0
42020,35,2,79586,12,14,2,8,0,1,1,0,0,40,17,1
42024,46,1,14878,14,15,2,8,0,1,1,0,0,40,28,1
42026,41,2,146659,15,10,0,6,1,4,0,0,0,40,14,0
42032,38,1,194630,9,13,4,9,1,4,0,4787,0,43,37,1
42041,48,4,120131,11,9,0,2,3,4,1,8614,0,40,37,1
42043,60,3,27886,15,10,2,3,0,4,1,0,0,40,37,1
42047,46,1,187749,9,13,2,8,0,1,1,0,0,40,28,1
42055,31,2,256362,9,13,2,10,0,4,1,3908,0,50,37,0
42067,62,4,265201,9,13,0,8,1,4,1,0,0,40,37,0
42073,46,1,207946,12,14,0,8,4,4,0,0,0,43,37,0
42080,46,0,344415,12,14,2,1,0,4,1,0,1887,40,37,1
42081,54,2,206964,15,10,2,10,0,4,1,0,1977,40,37,1
42092,57,1,343447,11,9,0,9,1,4,0,0,0,40,37,0
42099,45,1,235431,11,9,5,7,4,2,0,0,0,40,37,0
42101,45,4,130206,11,9,0,0,2,4,0,0,0,40,37,0
42103,39,1,249392,12,14,2,8,0,4,1,0,0,72,37,0
42105,35,3,190387,9,13,2,4,0,4,1,0,0,45,37,0
42108,40,1,105862,9,13,0,8,4,4,0,5455,0,40,37,0
42109,55,3,185195,9,13,2,3,0,4,1,0,0,40,37,1
42111,58,2,78634,1,7,2,12,0,4,1,0,0,60,37,0
42113,46,3,82572,11,9,6,7,2,4,0,0,0,40,37,0
42115,22,1,39236,15,10,4,8,3,4,0,594,0,25,37,0
42117,48,3,179337,11,9,2,2,0,4,1,0,0,60,8,0
42120,53,0,227836,15,10,0,4,1,4,1,0,0,40,37,0
42126,29,4,301582,15,10,2,9,0,4,1,0,0,40,37,0
42129,42,3,82297,5,4,2,7,5,2,0,0,0,50,37,0
42130,62,1,180162,6,5,0,9,1,2,1,0,0,24,37,0
42131,45,1,348172,9,13,2,4,0,1,1,7298,0,40,37,1
42133,36,3,67728,9,13,2,10,0,4,1,0,0,50,37,1
42135,42,3,102069,5,4,2,10,0,4,1,0,0,30,37,0
42136,47,1,149700,12,14,2,8,0,4,1,15024,0,35,37,1
42137,42,3,109273,15,10,4,2,4,4,1,0,0,40,37,0
42140,36,4,86805,15,10,2,3,5,4,0,7298,0,39,37,1
42143,48,3,353012,11,9,2,2,0,4,1,0,1902,40,37,1
42147,55,2,182273,15,10,2,10,0,4,1,0,0,40,37,0
42152,64,3,253296,11,9,6,7,2,4,0,0,0,40,37,0
42155,38,3,342635,9,13,2,8,0,4,1,0,0,70,37,0
42157,62,3,182998,5,4,2,2,0,4,1,0,0,10,37,0
42159,45,3,246891,12,14,0,2,1,4,1,0,0,40,37,0
42162,50,2,140516,9,13,2,0,0,4,1,0,0,40,37,0
42165,52,0,192065,15,10,5,3,1,4,0,0,0,40,37,0
42166,28,3,227890,9,13,4,8,1,2,1,0,0,50,37,1
42167,62,3,162249,11,9,2,12,0,4,1,0,0,30,37,0
42185,31,1,178449,14,15,2,8,0,4,1,0,0,40,37,1
42189,41,3,100800,12,14,2,3,0,4,1,7298,0,70,37,1
42191,66,2,179951,9,13,2,3,0,4,1,0,0,70,37,0
42192,37,2,190759,15,10,2,10,0,4,1,0,0,60,37,1
42193,74,4,236012,5,4,6,5,1,4,0,0,0,20,37,0
42194,46,4,164023,15,10,2,9,0,2,1,0,0,70,37,1
42198,47,2,362835,9,13,2,3,0,4,1,0,0,50,37,1
42205,46,2,256909,11,9,3,4,1,4,1,3325,0,45,37,0
42206,37,4,482927,15,10,0,7,1,4,1,0,0,65,37,0
42207,48,4,44434,12,14,2,8,0,4,1,0,0,61,37,1
42216,30,3,87561,15,10,4,0,1,4,0,0,0,60,37,0
42226,39,1,316582,12,14,4,8,1,4,0,0,0,55,37,0
42227,38,3,176657,15,10,5,10,1,1,1,0,0,60,22,0
42233,48,3,115971,11,9,2,10,0,4,1,0,0,50,37,0
42239,57,4,19520,10,16,0,8,4,4,0,0,0,50,37,0
42244,61,3,221884,15,10,2,0,0,4,1,0,0,50,37,1
42247,50,2,160107,12,14,2,8,0,4,1,0,0,55,37,1
42254,51,1,166461,10,16,2,8,5,2,0,0,0,40,37,1
42259,22,1,273734,11,9,4,4,3,4,1,0,0,20,37,0
42265,41,1,201435,11,9,2,12,0,2,1,0,0,40,37,0
42266,53,1,216931,5,4,2,12,0,4,1,0,0,38,37,0
42267,44,1,212665,15,10,2,9,0,2,1,0,0,99,37,0
42276,69,3,58213,9,13,2,8,0,4,1,20051,0,45,37,1
42279,43,1,413760,15,10,5,2,1,2,1,0,0,40,37,0
42282,59,3,247552,11,9,2,3,0,4,1,0,0,40,37,0
42283,50,0,184007,15,10,2,0,0,4,1,0,0,40,37,0
42291,68,3,166083,11,9,2,3,0,4,1,0,0,40,37,1
42294,22,3,197387,11,9,4,4,3,4,1,0,0,40,37,0
42297,17,1,175587,1,7,4,9,3,4,1,0,0,30,37,0
42305,38,3,34180,15,10,2,4,0,4,1,0,0,35,37,0
42310,52,3,165278,8,11,2,3,0,4,1,0,0,40,37,0
42314,67,3,217892,10,16,2,8,0,4,1,10605,0,35,37,1
42317,38,3,127772,11,9,0,4,3,4,1,0,0,50,37,0
42328,41,4,33126,9,13,2,4,0,4,1,0,0,40,37,1
42338,39,3,122353,9,13,2,3,0,4,1,0,0,40,37,0
42341,52,1,155141,10,16,2,8,5,4,0,0,0,40,37,1
42345,34,3,124052,9,13,2,10,0,4,1,0,0,30,37,0
42348,56,3,323639,12,14,2,3,0,4,1,0,0,25,37,0
42349,55,0,186791,11,9,0,0,1,4,0,0,0,40,37,0
42354,51,3,183173,11,9,2,10,0,4,1,0,0,40,37,1
42355,47,2,120131,9,13,2,3,0,4,1,0,0,50,4,1
42356,25,3,263300,11,9,4,4,1,4,1,0,0,50,37,0
42364,71,2,38822,12,14,2,3,0,4,1,99999,0,40,37,1
42370,57,2,125000,14,15,2,8,0,4,1,0,0,35,37,1
42371,17,3,174120,2,8,4,5,3,4,1,0,0,15,37,0
42373,41,1,132125,11,9,2,9,0,4,1,0,0,40,37,0
42381,40,3,173716,9,13,2,10,0,4,1,0,0,45,37,1
42382,38,2,244803,15,10,2,10,0,4,1,0,1485,60,4,1
42391,51,2,54342,14,15,0,8,1,4,1,27828,0,60,37,1
42394,61,2,171831,11,9,2,3,0,4,1,2829,0,45,37,0
42396,42,1,97277,12,14,0,8,4,4,0,0,0,40,37,0
42397,26,1,219760,11,9,4,7,2,4,1,0,0,16,37,0
42399,39,4,171482,9,13,4,8,1,4,1,0,0,40,37,1
42405,43,4,101383,11,9,2,2,0,4,1,0,0,40,37,1
42409,44,0,251305,7,12,2,0,0,4,1,0,0,40,37,1
42410,46,1,200947,9,13,2,9,0,4,1,0,0,40,37,1
42411,53,3,46704,12,14,2,8,0,4,1,0,0,50,37,1
42413,41,4,58930,9,13,4,8,1,4,0,0,0,40,37,0
42416,28,4,200775,12,14,2,3,5,4,0,0,0,40,37,0
42419,51,1,123325,14,15,6,8,1,4,0,0,0,40,37,0
42425,36,1,61299,15,10,2,2,0,4,1,0,0,40,37,0
42428,44,3,70884,11,9,2,4,0,4,1,0,0,60,37,0
42429,49,1,159726,1,7,0,5,4,4,1,0,0,40,37,0
42431,64,0,175534,10,16,2,8,0,1,1,0,0,40,2,1
42432,54,1,173050,12,14,2,8,0,4,1,7688,0,40,37,1
42442,49,4,324791,9,13,2,8,0,4,1,0,0,50,37,1
42447,57,0,313929,15,10,2,8,0,0,1,0,0,40,37,0
42453,59,2,141326,8,11,0,8,1,4,1,0,0,50,37,1
42454,42,4,74334,12,14,2,0,0,0,1,0,0,40,37,1
42455,64,3,47462,15,10,4,8,1,4,0,0,0,35,37,0
42456,29,0,182344,11,9,3,7,4,2,1,0,0,40,37,0
42457,25,4,295912,15,10,4,2,1,4,1,0,0,20,37,0
42463,44,0,29591,9,13,0,11,1,4,1,0,2258,40,37,1
42469,52,1,152795,11,9,2,9,0,4,1,0,0,52,37,1
42471,45,2,311231,14,15,2,8,0,4,1,0,1485,50,37,1
42475,51,4,42017,15,10,0,8,1,4,0,0,0,40,37,0
42476,48,1,383384,11,9,2,2,0,4,1,0,0,60,37,0
42480,43,1,113324,9,13,2,8,0,4,1,0,0,40,37,1
42486,18,4,272918,11,9,4,0,3,2,1,0,0,15,37,0
42489,36,3,347491,10,16,2,8,0,4,1,0,0,35,37,0
42493,26,1,288781,9,13,4,0,1,4,1,0,0,42,37,0
42497,25,1,276249,12,14,4,8,3,4,0,0,0,40,37,0
42500,42,4,219682,12,14,0,3,1,4,1,0,0,45,37,0
42505,21,1,218445,15,10,4,0,3,4,0,0,0,40,24,0
42510,67,3,45814,5,4,2,4,0,4,1,0,0,40,37,0
42520,27,1,332785,11,9,4,9,3,4,1,0,0,38,37,0
42523,79,2,183686,9,13,2,10,0,4,1,0,0,20,37,1
42524,50,0,32801,9,13,2,3,5,0,0,0,0,40,37,1
42526,43,0,134026,15,10,4,0,2,4,1,2174,0,40,37,0
42527,51,1,96678,12,14,2,8,0,4,1,0,0,60,37,0
42531,36,3,257250,8,11,2,4,0,4,1,0,0,99,37,0
42534,39,3,195253,14,15,2,8,0,4,1,0,0,45,37,1
42539,44,3,185057,9,13,0,3,1,4,0,3325,0,40,37,0
42549,37,3,137527,10,16,4,8,1,4,0,0,2559,60,37,1
42555,40,3,548664,11,9,2,2,0,4,1,0,0,15,37,0
42558,44,3,127482,11,9,2,2,0,4,1,7298,0,50,8,1
42562,48,2,81513,9,13,2,3,0,4,1,0,0,50,37,1
42579,24,1,103277,9,13,4,8,3,4,0,0,0,50,37,0
42581,50,3,167728,10,16,2,8,0,4,1,0,0,60,37,1
42588,34,1,104509,12,14,5,8,4,4,0,0,0,40,37,0
42589,55,3,170350,11,9,0,7,2,4,0,0,0,40,37,0
42591,36,4,110964,9,13,2,8,5,4,0,0,1672,38,37,0
42592,35,4,154410,15,10,4,4,3,4,1,0,0,40,37,0
42596,30,2,356689,11,9,2,5,0,4,1,0,0,60,37,0
42604,60,3,106118,11,9,2,10,0,4,1,0,0,70,37,1
42608,56,1,381965,9,13,2,8,0,4,1,15024,0,40,37,1
42611,35,3,160192,15,10,4,2,3,4,1,0,0,40,37,0
42618,45,1,334039,15,10,2,3,0,4,1,0,0,40,37,1
42627,36,3,112497,14,15,0,8,4,4,1,25236,0,40,37,1
42628,65,2,115922,9,13,2,3,0,4,1,0,0,40,37,1
42631,33,1,182971,15,10,2,9,0,4,1,0,1887,40,37,1
42633,50,4,276241,9,13,2,3,0,4,1,0,0,40,37,1
42634,49,4,175109,15,10,2,8,0,4,1,0,0,50,37,1
42636,23,0,344394,15,10,2,0,2,4,0,0,0,40,37,0
42641,51,2,351278,9,13,0,4,4,4,1,0,0,50,37,0
42647,54,4,198741,15,10,2,9,0,4,1,0,0,40,37,1
42655,27,3,328518,8,11,4,8,2,4,1,0,0,30,37,0
42659,59,0,178660,7,12,2,0,0,4,1,0,0,40,37,0
42661,35,3,22641,11,9,2,12,0,0,1,0,0,40,37,0
42664,51,3,149770,11,9,0,10,1,4,0,0,0,44,37,0
42666,29,0,107411,15,10,3,0,3,4,0,0,0,40,37,0
42668,43,3,350387,11,9,2,2,0,4,1,0,0,60,37,0
42672,29,4,106972,12,14,4,8,1,4,0,0,0,35,37,0
42674,33,1,365908,11,9,2,7,0,2,1,2105,0,40,37,0
42675,46,1,359193,15,10,0,0,4,4,0,0,0,45,37,0
42688,59,2,133201,4,3,2,4,0,4,1,0,0,40,20,0
42695,57,2,376230,12,14,2,10,0,4,1,99999,0,40,37,1
42708,38,3,239045,10,16,2,8,0,4,1,0,0,50,37,1
42723,64,2,185912,14,15,2,8,0,4,1,99999,0,35,37,1
42735,28,1,220754,11,9,5,12,3,4,0,0,0,25,37,0
42738,41,2,93227,9,13,2,3,0,1,1,0,1977,60,34,1
42739,60,3,38622,15,10,2,3,0,4,1,0,0,40,37,0
42740,34,4,173730,12,14,2,3,0,4,1,0,0,38,37,0
42746,34,3,213887,10,16,2,8,0,4,1,0,0,32,1,1
42754,34,3,349148,15,10,2,2,0,4,1,0,0,40,37,0
42758,36,1,52532,10,16,2,8,0,4,1,0,1887,50,37,1
42759,59,3,75804,11,9,2,4,0,4,1,0,0,65,37,1
42760,33,3,176185,11,9,2,2,0,4,1,0,0,40,37,0
42767,51,2,195638,15,10,5,10,1,4,0,0,0,40,37,0
42769,31,3,162442,9,13,2,3,5,4,0,0,0,40,37,1
42779,61,0,229062,15,10,2,0,0,4,1,0,1887,40,37,1
42799,37,0,214542,15,10,0,0,4,2,0,0,0,40,37,0
42801,33,4,43716,15,10,2,2,0,4,1,0,0,4,37,0
42807,41,1,189956,9,13,2,8,5,2,0,0,0,40,37,1
42811,38,3,65716,8,11,0,7,4,4,0,0,0,40,37,0
42813,62,1,223637,11,9,0,7,1,2,0,0,0,35,37,0
42814,27,1,199343,11,9,2,0,0,4,1,0,0,38,37,0
42820,59,4,159472,6,5,2,12,0,4,1,0,0,40,37,0
42822,54,1,286342,12,14,4,8,1,4,0,0,0,32,37,1
42826,32,2,124919,9,13,2,7,0,1,1,0,0,50,18,1
42832,51,1,155118,12,14,2,8,5,4,0,0,0,70,37,1
42839,44,4,166597,12,14,2,0,0,4,1,0,0,40,37,1
42840,28,3,33363,11,9,2,4,0,4,1,0,0,70,37,1
42841,74,2,167537,15,10,2,3,0,4,1,0,0,35,37,1
42843,50,4,297551,11,9,2,8,0,4,1,0,0,52,37,0
42846,29,3,169662,11,9,2,2,0,4,1,0,0,40,37,0
42860,49,4,131302,8,11,0,0,1,2,0,0,0,44,37,0
42862,36,4,340091,10,16,2,8,5,4,0,0,0,36,37,1
42865,40,4,377018,9,13,2,8,0,4,1,0,0,60,37,1
42870,60,3,21101,11,9,2,4,0,0,1,0,0,50,37,0
42873,49,4,36177,9,13,2,3,0,4,1,0,0,45,37,1
42882,46,4,162852,11,9,0,0,4,4,0,0,0,40,37,0
42890,18,2,147612,11,9,4,4,3,4,0,0,0,8,37,0
42891,41,1,213154,15,10,2,0,5,2,0,0,0,40,37,0
42892,45,1,33798,12,14,4,8,1,4,0,0,0,40,37,0
42893,62,4,199198,8,11,6,3,4,2,0,0,0,40,37,0
42895,36,2,337778,15,10,2,3,0,4,1,0,0,60,39,1
42898,33,3,361817,11,9,5,2,4,4,1,0,0,50,37,0
42899,62,3,226546,14,15,2,8,0,4,1,0,0,16,37,0
42901,42,0,272625,8,11,0,0,4,2,0,0,0,40,37,1
42906,67,3,152102,11,9,6,4,1,4,1,0,0,65,37,0
42908,30,2,127651,11,9,2,2,0,4,1,0,1887,48,37,1
42916,53,0,290290,15,10,0,0,1,4,1,0,0,45,37,0
42917,42,2,287037,2,8,0,2,1,4,1,0,0,10,37,0
42919,55,3,185195,9,13,2,3,0,4,1,0,0,99,37,0
42920,35,0,49657,9,13,2,8,0,4,1,7298,0,40,37,1
42922,55,3,283635,14,15,0,8,1,4,0,0,0,35,37,0
42924,40,1,202872,12,14,2,8,5,4,0,0,0,40,37,1
42925,54,3,118365,0,6,0,7,1,2,0,0,0,10,37,0
42926,45,3,184285,9,13,0,8,1,4,1,0,0,45,37,0
42928,40,1,99679,14,15,4,3,1,4,1,0,0,60,37,1
42933,31,0,294870,7,12,2,2,0,4,1,0,0,40,37,0
42935,55,1,161662,12,14,2,3,0,4,1,0,0,55,37,1
42941,24,3,34918,8,11,4,7,4,4,0,0,0,38,37,0
42943,18,0,201686,1,7,4,6,3,4,1,0,0,4,37,0
42944,28,1,179759,15,10,3,0,4,4,0,0,0,40,37,0
42948,59,3,119344,0,6,2,3,5,4,0,0,0,36,37,0
42959,53,1,124094,11,9,2,2,0,4,1,5013,0,35,37,0
42965,36,1,224947,9,13,4,8,4,4,1,0,0,40,37,0
42966,33,4,111994,15,10,0,0,4,4,0,0,0,45,37,0
42970,40,1,99185,7,12,2,9,0,4,1,0,0,40,37,0
42976,34,2,198613,11,9,2,3,0,4,1,0,2002,40,37,0
42981,26,3,102476,11,9,4,2,3,4,1,0,0,50,37,0
42983,35,3,468713,11,9,2,3,0,4,1,0,0,40,37,0
42989,65,0,179985,11,9,0,0,1,4,0,0,0,40,37,0
42995,27,0,257124,9,13,4,12,2,4,1,0,0,35,37,0
43002,41,3,134130,11,9,2,4,0,4,1,0,0,60,37,0
43004,41,3,238184,11,9,2,4,5,4,0,0,0,40,37,0
43005,59,3,148626,0,6,2,4,0,4,1,0,0,40,37,0
43006,56,3,48102,15,10,2,3,5,4,0,0,1977,50,37,1
43009,24,1,34246,9,13,4,8,1,1,1,0,0,40,37,0
